qseqid	qstart	qend	qlen	sseqid	sstart	send	slen	evalue	length	pident	gaps	gapopen	stitle
EJFNJEFF_00587	1	123	123	ICEberg~~~ICE_960~~~ANC65563.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	123	123	5.43e-83	123	100	0	0	ICEberg~~~ICE_960~~~ANC65563.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443453|ref|ANC65563.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00588	1	133	133	ICEberg~~~ICE_60~~~CAF29047.1~~~putative_membrane_protein_Haemophilus_influenzae	1	133	133	1.83e-88	133	99.2	0	0	ICEberg~~~ICE_60~~~CAF29047.1~~~putative_membrane_protein_Haemophilus_influenzae  ICEberg|60 gi|51507296|emb|CAF29047.1| putative membrane protein [Haemophilus influenzae]
EJFNJEFF_00589	1	81	81	ICEberg~~~ICE_960~~~ANC65561.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	81	81	2.29e-51	81	95.1	0	0	ICEberg~~~ICE_960~~~ANC65561.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443451|ref|ANC65561.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00590	1	106	106	ICEberg~~~ICE_960~~~ANC65560.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	106	106	4.63e-67	106	99.1	0	0	ICEberg~~~ICE_960~~~ANC65560.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443450|ref|ANC65560.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00591	1	228	228	ICEberg~~~ICE_60~~~CAF29045.1~~~Putative_membrane_protein_Haemophilus_influenzae	1	228	228	1.72e-162	228	99.6	0	0	ICEberg~~~ICE_60~~~CAF29045.1~~~Putative_membrane_protein_Haemophilus_influenzae  ICEberg|60 gi|51507294|emb|CAF29045.1| Putative membrane protein [Haemophilus influenzae]
EJFNJEFF_00592	1	111	111	ICEberg~~~ICE_960~~~ANC65558.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	111	111	1.57e-83	111	100	0	0	ICEberg~~~ICE_960~~~ANC65558.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443448|ref|ANC65558.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00593	1	749	749	ICEberg~~~ICE_960~~~ANC65557.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	749	749	0.0	749	99.9	0	0	ICEberg~~~ICE_960~~~ANC65557.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443447|ref|ANC65557.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00594	1	168	168	ICEberg~~~ICE_60~~~CAF29042.1~~~putative_exported_protein_precursor_Haemophilus_influenzae	1	168	168	4.13e-120	168	100	0	0	ICEberg~~~ICE_60~~~CAF29042.1~~~putative_exported_protein_precursor_Haemophilus_influenzae  ICEberg|60 gi|51507291|emb|CAF29042.1| putative exported protein precursor [Haemophilus influenzae]
EJFNJEFF_00595	1	252	252	ICEberg~~~ICE_60~~~CAF29041.1~~~putative_exported_protein_precursor_Haemophilus_influenzae	1	252	252	6.78e-190	252	100	0	0	ICEberg~~~ICE_60~~~CAF29041.1~~~putative_exported_protein_precursor_Haemophilus_influenzae  ICEberg|60 gi|51507290|emb|CAF29041.1| putative exported protein precursor [Haemophilus influenzae]
EJFNJEFF_00596	1	246	246	ICEberg~~~ICE_60~~~CAF29040.1~~~putative_exported_protein_precursor_Haemophilus_influenzae	1	246	246	2.74e-177	246	98.0	0	0	ICEberg~~~ICE_60~~~CAF29040.1~~~putative_exported_protein_precursor_Haemophilus_influenzae  ICEberg|60 gi|51507289|emb|CAF29040.1| putative exported protein precursor [Haemophilus influenzae]
EJFNJEFF_00597	1	209	209	ICEberg~~~ICE_60~~~CAF29039.1~~~putative_lipoprotein_precursor_Haemophilus_influenzae	1	209	209	5.56e-145	209	99.5	0	0	ICEberg~~~ICE_60~~~CAF29039.1~~~putative_lipoprotein_precursor_Haemophilus_influenzae  ICEberg|60 gi|51507288|emb|CAF29039.1| putative lipoprotein precursor [Haemophilus influenzae]
EJFNJEFF_00598	1	243	243	ICEberg~~~ICE_960~~~ANC65552.1~~~TraX_protein_Actinobacillus_pleuropneumoniae	1	243	243	3.60e-176	243	97.9	0	0	ICEberg~~~ICE_960~~~ANC65552.1~~~TraX_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443442|ref|ANC65552.1| TraX protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00600	1	156	156	ICEberg~~~ICE_60~~~CAF29022.1~~~putative_DNA_repair-like_protein_Haemophilus_influenzae	1	156	156	5.12e-106	156	97.4	0	0	ICEberg~~~ICE_60~~~CAF29022.1~~~putative_DNA_repair-like_protein_Haemophilus_influenzae  ICEberg|60 gi|51507273|emb|CAF29022.1| putative DNA repair-like protein [Haemophilus influenzae]
EJFNJEFF_00602	1	213	213	ICEberg~~~ICE_960~~~ANC65537.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	213	213	2.86e-149	213	97.7	0	0	ICEberg~~~ICE_960~~~ANC65537.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443427|ref|ANC65537.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00603	1	142	142	ICEberg~~~ICE_60~~~CAF29020.1~~~conserved_hypothetical_protein_Haemophilus_influenzae	1	142	142	5.97e-105	142	100	0	0	ICEberg~~~ICE_60~~~CAF29020.1~~~conserved_hypothetical_protein_Haemophilus_influenzae  ICEberg|60 gi|51507271|emb|CAF29020.1| conserved hypothetical protein [Haemophilus influenzae]
EJFNJEFF_00604	1	681	681	ICEberg~~~ICE_60~~~CAF29019.1~~~DNA_topoisomerase_III_Haemophilus_influenzae	1	681	681	0.0	681	97.8	0	0	ICEberg~~~ICE_60~~~CAF29019.1~~~DNA_topoisomerase_III_Haemophilus_influenzae  ICEberg|60 gi|51507270|emb|CAF29019.1| DNA topoisomerase III [Haemophilus influenzae]
EJFNJEFF_00605	1	185	185	ICEberg~~~ICE_60~~~CAF29018.1~~~hypothetical_protein_Haemophilus_influenzae	1	185	185	4.19e-135	185	96.8	0	0	ICEberg~~~ICE_60~~~CAF29018.1~~~hypothetical_protein_Haemophilus_influenzae  ICEberg|60 gi|51507269|emb|CAF29018.1| hypothetical protein [Haemophilus influenzae]
EJFNJEFF_00606	1	172	172	ICEberg~~~ICE_960~~~ANC65533.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	172	172	1.66e-112	172	99.4	0	0	ICEberg~~~ICE_960~~~ANC65533.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443423|ref|ANC65533.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00607	1	140	140	ICEberg~~~ICE_960~~~ANC65532.1~~~single-stranded_DNA_binding_protein_Actinobacillus_pleuropneumoniae	1	140	140	2.35e-101	140	99.3	0	0	ICEberg~~~ICE_960~~~ANC65532.1~~~single-stranded_DNA_binding_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443422|ref|ANC65532.1| single-stranded DNA binding protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00608	1	157	157	ICEberg~~~ICE_960~~~ANC65531.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae	1	157	157	3.20e-105	157	100	0	0	ICEberg~~~ICE_960~~~ANC65531.1~~~hypothetical_protein_Actinobacillus_pleuropneumoniae  ICEberg|960 gi|9723443421|ref|ANC65531.1| hypothetical protein [Actinobacillus pleuropneumoniae]
EJFNJEFF_00609	1	251	251	ICEberg~~~ICE_60~~~CAF29014.1~~~conserved_hypothetical_protein_Haemophilus_influenzae	1	251	251	5.11e-180	251	100	0	0	ICEberg~~~ICE_60~~~CAF29014.1~~~conserved_hypothetical_protein_Haemophilus_influenzae  ICEberg|60 gi|51507265|emb|CAF29014.1| conserved hypothetical protein [Haemophilus influenzae]
EJFNJEFF_00611	1	407	407	ICEberg~~~ICE_60~~~CAF29013.1~~~conserved_hypothetical_protein_Haemophilus_influenzae	1	407	407	5.21e-288	407	98.0	0	0	ICEberg~~~ICE_60~~~CAF29013.1~~~conserved_hypothetical_protein_Haemophilus_influenzae  ICEberg|60 gi|51507264|emb|CAF29013.1| conserved hypothetical protein [Haemophilus influenzae]
EJFNJEFF_00612	1	183	183	ICEberg~~~ICE_60~~~CAF29012.1~~~conserved_hypothetical_protein_Haemophilus_influenzae	1	183	183	1.84e-128	183	100	0	0	ICEberg~~~ICE_60~~~CAF29012.1~~~conserved_hypothetical_protein_Haemophilus_influenzae  ICEberg|60 gi|51507263|emb|CAF29012.1| conserved hypothetical protein [Haemophilus influenzae]
EJFNJEFF_00613	1	566	566	ICEberg~~~ICE_60~~~CAF29011.1~~~conserved_hypothetical_protein_Haemophilus_influenzae	1	562	562	0.0	566	95.9	4	1	ICEberg~~~ICE_60~~~CAF29011.1~~~conserved_hypothetical_protein_Haemophilus_influenzae  ICEberg|60 gi|51507262|emb|CAF29011.1| conserved hypothetical protein [Haemophilus influenzae]
EJFNJEFF_00614	1	451	451	ICEberg~~~ICE_60~~~CAF29010.1~~~replicative_DNA_helicase_Haemophilus_influenzae	1	451	451	0.0	451	99.1	0	0	ICEberg~~~ICE_60~~~CAF29010.1~~~replicative_DNA_helicase_Haemophilus_influenzae  ICEberg|60 gi|51507261|emb|CAF29010.1| replicative DNA helicase [Haemophilus influenzae]
EJFNJEFF_00615	1	278	278	ICEberg~~~ICE_60~~~CAF29009.1~~~putative_chromosome_partitioning_related_protein_Haemophilus_influenzae	1	278	278	7.09e-205	278	100	0	0	ICEberg~~~ICE_60~~~CAF29009.1~~~putative_chromosome_partitioning_related_protein_Haemophilus_influenzae  ICEberg|60 gi|51507260|emb|CAF29009.1| putative chromosome partitioning related protein [Haemophilus influenzae]
EJFNJEFF_00725	5	527	527	ICEberg~~~ICE_40~~~CAR44788.1~~~peptide_chain_release_factor_3_Proteus_mirabilis_HI4320	7	529	529	0.0	523	83.9	0	0	ICEberg~~~ICE_40~~~CAR44788.1~~~peptide_chain_release_factor_3_Proteus_mirabilis_HI4320  ICEberg|40 gi|194683755|emb|CAR44788.1| peptide chain release factor 3 [Proteus mirabilis HI4320]
EJFNJEFF_00920	1	89	89	ICEberg~~~ICE_36~~~ACV96558.1~~~ribosomal_protein_S15_Vibrio_fluvialis_Ind1	1	89	89	9.13e-39	89	74.2	0	0	ICEberg~~~ICE_36~~~ACV96558.1~~~ribosomal_protein_S15_Vibrio_fluvialis_Ind1  ICEberg|36 gi|259156615|gb|ACV96558.1| ribosomal protein S15 [Vibrio fluvialis Ind1]
EJFNJEFF_01393	1	44	44	ICEberg~~~ICE_812~~~CCH26401.1~~~ribosomal_protein_L34_Streptococcus_pyogenes	1	44	44	1.95e-16	44	72.7	0	0	ICEberg~~~ICE_812~~~CCH26401.1~~~ribosomal_protein_L34_Streptococcus_pyogenes  ICEberg|812 gi|7374557478|ref|CCH26401.1| ribosomal protein L34 [Streptococcus pyogenes]
