locus_tag	ftype	length_bp	gene	EC_number	COG	product
IKKOIBFM_00103	CDS	1140	bioF	2.3.1.47	COG0156	8-amino-7-oxononanoate synthase 2
IKKOIBFM_00104	CDS	648			COG2830	putative protein
IKKOIBFM_00105	CDS	783				BioC: malonyl-acyl carrier protein O-methyltransferase BioC
IKKOIBFM_00106	CDS	642	bioD1_1	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
IKKOIBFM_00107	CDS	684	lolD	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
IKKOIBFM_00108	CDS	1251	lolE		COG4591	Lipoprotein-releasing system transmembrane protein LolE
IKKOIBFM_00109	CDS	1089	aroG	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive
IKKOIBFM_00110	CDS	441				hypothetical protein
IKKOIBFM_00111	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
IKKOIBFM_00112	CDS	609	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
IKKOIBFM_00113	CDS	555	ycdY		COG3381	Chaperone protein YcdY
IKKOIBFM_00114	CDS	555	ydjA	1.-.-.-	COG0778	Putative NAD(P)H nitroreductase YdjA
IKKOIBFM_00115	CDS	1848	sppA	3.4.21.-	COG0616	Protease 4
IKKOIBFM_00116	CDS	798				hypothetical protein
IKKOIBFM_00117	CDS	702				Arch_glmU: UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase
IKKOIBFM_00118	CDS	879				hypothetical protein
IKKOIBFM_00119	CDS	804	thiK	2.7.1.89		Thiamine kinase
IKKOIBFM_00120	CDS	2013	mnmC		COG0665	tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
IKKOIBFM_00121	CDS	1221	fabB	2.3.1.41	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 1
IKKOIBFM_00122	CDS	264	grxA		COG0695	Glutaredoxin 1
IKKOIBFM_00123	CDS	909	rimK	6.3.2.-	COG0189	Ribosomal protein S6--L-glutamate ligase
IKKOIBFM_00124	CDS	1215	gltS		COG0786	Sodium/glutamate symporter
IKKOIBFM_00125	CDS	2244	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
IKKOIBFM_00126	CDS	1899	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
IKKOIBFM_00127	CDS	936	lpxL	2.3.1.241	COG1560	Lipid A biosynthesis lauroyltransferase
IKKOIBFM_00128	CDS	1431	hldE		COG2870	Bifunctional protein HldE
IKKOIBFM_00129	CDS	399				ABC_ABC_ChvD: ATP-binding cassette protein, ChvD family
IKKOIBFM_00130	CDS	561	uup_1		COG0488	ABC transporter ATP-binding protein uup
IKKOIBFM_00131	CDS	690	can	4.2.1.1	COG0288	Carbonic anhydrase 2
IKKOIBFM_00132	CDS	1404	asnS	6.1.1.22	COG0017	Asparagine--tRNA ligase
IKKOIBFM_00133	CDS	474	ribE	2.5.1.78	COG0054	6,7-dimethyl-8-ribityllumazine synthase
IKKOIBFM_00134	CDS	435	nusB		COG0781	Transcription antitermination protein NusB
IKKOIBFM_00135	CDS	987	thiL	2.7.4.16	COG0611	Thiamine-monophosphate kinase
IKKOIBFM_00136	CDS	492	pgpA	3.1.3.27	COG1267	Phosphatidylglycerophosphatase A
IKKOIBFM_00137	CDS	630	rhtC		COG1280	Threonine efflux protein
IKKOIBFM_00138	CDS	813	dapB	1.17.1.8	COG0289	4-hydroxy-tetrahydrodipicolinate reductase
IKKOIBFM_00139	CDS	249	ascD	1.17.1.-		CDP-6-deoxy-L-threo-D-glycero-4-hexulose-3-dehydrase reductase
IKKOIBFM_00140	CDS	741				hypothetical protein
IKKOIBFM_00141	CDS	990	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
IKKOIBFM_00142	CDS	2388	pheT	6.1.1.20	COG0072	Phenylalanine--tRNA ligase beta subunit
IKKOIBFM_00143	CDS	291	ihfA		COG0776	Integration host factor subunit alpha
IKKOIBFM_00144	CDS	486				hypothetical protein
IKKOIBFM_00145	CDS	954				hypothetical protein
IKKOIBFM_00146	CDS	891				hypothetical protein
IKKOIBFM_00147	CDS	711	SIRT5	2.3.1.286		NAD-dependent protein deacylase sirtuin-5, mitochondrial
IKKOIBFM_00148	CDS	498				hypothetical protein
IKKOIBFM_00149	CDS	720				hypothetical protein
IKKOIBFM_00150	CDS	1005				hypothetical protein
IKKOIBFM_00151	CDS	201	ftsK		COG1674	DNA translocase FtsK
IKKOIBFM_00152	CDS	846	cobB	2.3.1.286		NAD-dependent protein deacetylase
IKKOIBFM_00153	CDS	762	stp	3.1.3.16	COG0631	Serine/threonine phosphatase stp
IKKOIBFM_00154	CDS	975				hypothetical protein
IKKOIBFM_00155	CDS	2052	ftsH_1	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
IKKOIBFM_00156	CDS	438				Bifunctional sulfatase/alpha-L-rhamnosidase
IKKOIBFM_00157	CDS	813	yeaD	5.1.3.15	COG0676	Putative glucose-6-phosphate 1-epimerase
IKKOIBFM_00158	CDS	408	infC		COG0290	Translation initiation factor IF-3
IKKOIBFM_00159	CDS	270				rpmI_bact: ribosomal protein bL35
IKKOIBFM_00160	CDS	354	rplT		COG0292	50S ribosomal protein L20
IKKOIBFM_00161	CDS	3636	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
IKKOIBFM_00162	CDS	1923	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
IKKOIBFM_00163	CDS	447	matP		COG3120	Macrodomain Ter protein
IKKOIBFM_00164	CDS	1776				lon_rel: putative ATP-dependent protease
IKKOIBFM_00165	CDS	534	fabA	4.2.1.59	COG0764	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase
IKKOIBFM_00166	CDS	726				hypothetical protein
IKKOIBFM_00167	CDS	138				hypothetical protein
IKKOIBFM_00168	CDS	270	rpsO		COG0184	30S ribosomal protein S15
IKKOIBFM_00169	CDS	1440	dacB	3.4.16.4	COG2027	D-alanyl-D-alanine carboxypeptidase DacB
IKKOIBFM_00170	CDS	477	greA		COG0782	Transcription elongation factor GreA
IKKOIBFM_00171	CDS	300			COG1534	RNA-binding protein
IKKOIBFM_00172	CDS	630	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
IKKOIBFM_00173	CDS	1908	ftsH_2	3.4.24.-	COG0465	ATP-dependent zinc metalloprotease FtsH
IKKOIBFM_00174	CDS	828	folP	2.5.1.15	COG0294	Dihydropteroate synthase
IKKOIBFM_00175	CDS	1338	glmM	5.4.2.10	COG1109	Phosphoglucosamine mutase
IKKOIBFM_00176	CDS	495	sixA	3.1.3.-	COG2062	Phosphohistidine phosphatase SixA
IKKOIBFM_00177	CDS	531				hypothetical protein
IKKOIBFM_00178	CDS	1365	tdeA		COG1538	Toxin and drug export protein A
IKKOIBFM_00179	CDS	324	yadA			Adhesin YadA
IKKOIBFM_00180	CDS	546	ylaC			RNA polymerase sigma factor YlaC
IKKOIBFM_00181	CDS	198				hypothetical protein
IKKOIBFM_00182	CDS	384				hypothetical protein
IKKOIBFM_00183	CDS	531			COG3637	putative protein
IKKOIBFM_00184	CDS	507				hypothetical protein
IKKOIBFM_00185	CDS	1062	msrAB		COG0225	Peptide methionine sulfoxide reductase MsrA/MsrB
IKKOIBFM_00186	CDS	642	dipZ		COG0785	Protein DipZ
IKKOIBFM_00187	CDS	471			COG0526	putative protein
IKKOIBFM_00188	CDS	918	lysO		COG2431	Lysine exporter LysO
IKKOIBFM_00189	CDS	324				hypothetical protein
IKKOIBFM_00190	CDS	732	moeB	2.7.7.80	COG0476	Molybdopterin-synthase adenylyltransferase
IKKOIBFM_00191	CDS	1215	moeA	2.10.1.1	COG0303	Molybdopterin molybdenumtransferase
IKKOIBFM_00192	CDS	657	folE	3.5.4.16	COG0302	GTP cyclohydrolase 1
IKKOIBFM_00193	CDS	267	ycgL		COG3100	Protein YcgL
IKKOIBFM_00194	CDS	729	bioD1_2	6.3.3.3	COG0132	ATP-dependent dethiobiotin synthetase BioD 1
IKKOIBFM_00195	CDS	879	metF	1.5.1.20	COG0685	5,10-methylenetetrahydrofolate reductase
IKKOIBFM_00196	CDS	429	rplM		COG0102	50S ribosomal protein L13
IKKOIBFM_00197	CDS	393	rpsI		COG0103	30S ribosomal protein S9
IKKOIBFM_00198	CDS	639	sspA		COG0625	Stringent starvation protein A 
IKKOIBFM_00199	CDS	453	sspB		COG2969	Stringent starvation protein B 
IKKOIBFM_00200	CDS	1866	dxs	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
IKKOIBFM_00201	CDS	891	ispA	2.5.1.10	COG0142	Farnesyl diphosphate synthase
IKKOIBFM_00202	CDS	255	xseB	3.1.11.6	COG1722	Exodeoxyribonuclease 7 small subunit
IKKOIBFM_00203	CDS	1458	thiI	2.8.1.4	COG0301	tRNA sulfurtransferase
IKKOIBFM_00204	CDS	321				hypothetical protein
IKKOIBFM_00205	CDS	720	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
IKKOIBFM_00206	CDS	159				hypothetical protein
IKKOIBFM_00207	CDS	219	cspD		COG1278	Cold shock-like protein CspD
IKKOIBFM_00208	CDS	477	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
IKKOIBFM_00209	CDS	954	usg		COG0136	USG-1 protein
IKKOIBFM_00210	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
IKKOIBFM_00211	CDS	1197	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
IKKOIBFM_00212	CDS	759	ydfG	1.1.1.381	COG4221	NADP-dependent 3-hydroxy acid dehydrogenase YdfG
IKKOIBFM_00213	CDS	1035	purM	6.3.3.1	COG0150	Phosphoribosylformylglycinamidine cyclo-ligase
IKKOIBFM_00214	CDS	639	purN	2.1.2.2	COG0299	Phosphoribosylglycinamide formyltransferase
IKKOIBFM_00215	CDS	837			COG5266	putative protein
IKKOIBFM_00216	CDS	930	uspE		COG0589	Universal stress protein E 
IKKOIBFM_00217	CDS	774	fnr		COG0664	Anaerobic regulatory protein
IKKOIBFM_00218	CDS	93				hypothetical protein
IKKOIBFM_00219	tRNA	86				tRNA-Leu(caa)
IKKOIBFM_00220	CDS	204				hypothetical protein
IKKOIBFM_00221	CDS	120				hypothetical protein
IKKOIBFM_00222	CDS	252				hypothetical protein
IKKOIBFM_00223	CDS	1272				hypothetical protein
IKKOIBFM_00224	CDS	204				hypothetical protein
IKKOIBFM_00225	CDS	159				hypothetical protein
IKKOIBFM_00226	CDS	222				hypothetical protein
IKKOIBFM_00227	CDS	171				hypothetical protein
IKKOIBFM_00228	CDS	432				hypothetical protein
IKKOIBFM_00229	CDS	336				hypothetical protein
IKKOIBFM_00230	CDS	1080				hypothetical protein
IKKOIBFM_00231	CDS	699	prtR		COG2932	HTH-type transcriptional regulator PrtR
IKKOIBFM_00232	CDS	189				hypothetical protein
IKKOIBFM_00233	CDS	441				hypothetical protein
IKKOIBFM_00234	CDS	669				hypothetical protein
IKKOIBFM_00235	CDS	723				hypothetical protein
IKKOIBFM_00236	CDS	621				hypothetical protein
IKKOIBFM_00237	CDS	225				hypothetical protein
IKKOIBFM_00238	CDS	420				hypothetical protein
IKKOIBFM_00239	CDS	93				hypothetical protein
IKKOIBFM_00240	CDS	222				hypothetical protein
IKKOIBFM_00241	CDS	666				hypothetical protein
IKKOIBFM_00242	CDS	372				hypothetical protein
IKKOIBFM_00243	CDS	966				hypothetical protein
IKKOIBFM_00244	CDS	669				hypothetical protein
IKKOIBFM_00245	CDS	138				hypothetical protein
IKKOIBFM_00246	CDS	357				holin_lambda: phage holin, lambda family
IKKOIBFM_00247	CDS	603				hypothetical protein
IKKOIBFM_00248	CDS	324				hypothetical protein
IKKOIBFM_00249	CDS	279				hypothetical protein
IKKOIBFM_00250	CDS	513				hypothetical protein
IKKOIBFM_00251	CDS	1344			COG1783	putative protein
IKKOIBFM_00252	CDS	1335				phge_rel_HI1409: phage-associated protein
IKKOIBFM_00253	CDS	1179				phageSPP1_gp7: phage head morphogenesis protein, SPP1 gp7 family
IKKOIBFM_00254	CDS	177				hypothetical protein
IKKOIBFM_00255	CDS	1020	pyrD	1.3.5.2	COG0167	Dihydroorotate dehydrogenase (quinone)
IKKOIBFM_00256	CDS	825	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
IKKOIBFM_00257	CDS	609				hypothetical protein
IKKOIBFM_00258	CDS	1395	fumC	4.2.1.2	COG0114	Fumarate hydratase class II
IKKOIBFM_00259	CDS	858	gspA		COG1442	General stress protein A
IKKOIBFM_00260	CDS	174				hypothetical protein
IKKOIBFM_00261	CDS	435	holC	2.7.7.7	COG2927	DNA polymerase III subunit chi
IKKOIBFM_00262	CDS	171				hypothetical protein
IKKOIBFM_00263	CDS	375				hypothetical protein
IKKOIBFM_00264	CDS	315				hypothetical protein
IKKOIBFM_00265	CDS	402				hypothetical protein
IKKOIBFM_00266	CDS	2865	valS	6.1.1.9	COG0525	Valine--tRNA ligase
IKKOIBFM_00267	CDS	273				hypC_hupF: hydrogenase assembly chaperone HypC/HupF
IKKOIBFM_00268	CDS	1431	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
IKKOIBFM_00269	CDS	1002	trpGD		COG0512	Bifunctional protein TrpGD
IKKOIBFM_00270	CDS	387				putative protein.1
IKKOIBFM_00271	CDS	582	trpG_1	4.1.3.27		Anthranilate synthase component 2
IKKOIBFM_00272	CDS	1557	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
IKKOIBFM_00273	CDS	867				hypothetical protein
IKKOIBFM_00274	CDS	498	ftnA_1	1.16.3.2	COG1528	putative bacterial non-heme ferritin
IKKOIBFM_00275	CDS	489	ftnA_2	1.16.3.2	COG1528	putative bacterial non-heme ferritin
IKKOIBFM_00276	CDS	1020	pstS		COG0226	Phosphate-binding protein PstS
IKKOIBFM_00277	CDS	948	pstC		COG0573	Phosphate transport system permease protein PstC
IKKOIBFM_00278	CDS	849	pstA		COG0581	Phosphate transport system permease protein PstA
IKKOIBFM_00279	CDS	768	pstB	7.3.2.1	COG1117	Phosphate import ATP-binding protein PstB
IKKOIBFM_00280	CDS	696	phoB		COG0745	Phosphate regulon transcriptional regulatory protein PhoB
IKKOIBFM_00281	CDS	1278	phoR	2.7.13.3		Phosphate regulon sensor protein PhoR
IKKOIBFM_00282	CDS	1422	sbcB	3.1.11.1	COG2925	Exodeoxyribonuclease I
IKKOIBFM_00283	CDS	876				hypothetical protein
IKKOIBFM_00284	CDS	909				hypothetical protein
IKKOIBFM_00285	CDS	4533	mukB		COG3096	Chromosome partition protein MukB
IKKOIBFM_00286	CDS	735	mukE		COG3095	Chromosome partition protein MukE
IKKOIBFM_00287	CDS	1059				hypothetical protein
IKKOIBFM_00288	CDS	957				IS1595 family transposase ISCco3
IKKOIBFM_00289	CDS	1335	mukF		COG3006	Chromosome partition protein MukF
IKKOIBFM_00290	CDS	942	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
IKKOIBFM_00291	CDS	330	tusE	2.8.1.-	COG2920	Sulfurtransferase TusE
IKKOIBFM_00292	CDS	210	mopII			Molybdenum-pterin-binding protein 2
IKKOIBFM_00293	CDS	2418				hypothetical protein
IKKOIBFM_00294	CDS	2781				hypothetical protein
IKKOIBFM_00295	CDS	1932	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
IKKOIBFM_00296	CDS	585	azoR	1.7.1.17	COG1182	FMN-dependent NADH-azoreductase
IKKOIBFM_00297	CDS	2607	topA_1	5.6.2.1	COG0550	DNA topoisomerase 1
IKKOIBFM_00298	CDS	918	pgrR			HTH-type transcriptional regulator PgrR
IKKOIBFM_00299	CDS	1425	pntB	7.1.1.1	COG1282	NAD(P) transhydrogenase subunit beta
IKKOIBFM_00300	CDS	1539	pntA	7.1.1.1	COG3288	NAD(P) transhydrogenase subunit alpha
IKKOIBFM_00301	CDS	2466	malP	2.4.1.1	COG0058	Maltodextrin phosphorylase
IKKOIBFM_00302	CDS	1431	glgA	2.4.1.21	COG0297	Glycogen synthase
IKKOIBFM_00303	CDS	1302	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
IKKOIBFM_00304	CDS	1977	glgX	3.2.1.196	COG1523	Glycogen debranching enzyme
IKKOIBFM_00305	CDS	2193	glgB	2.4.1.18	COG0296	1,4-alpha-glucan branching enzyme GlgB
IKKOIBFM_00306	CDS	2091	malQ	2.4.1.25	COG1640	4-alpha-glucanotransferase
IKKOIBFM_00307	CDS	453				hypothetical protein
IKKOIBFM_00308	CDS	1674	glnS	6.1.1.18	COG0008	Glutamine--tRNA ligase
IKKOIBFM_00309	CDS	1476	rng	3.1.26.-	COG1530	Ribonuclease G
IKKOIBFM_00310	CDS	1515	putP		COG0591	Sodium/proline symporter
IKKOIBFM_00311	CDS	966	cmoB	2.5.1.-	COG0500	tRNA U34 carboxymethyltransferase
IKKOIBFM_00312	CDS	879	cdd	3.5.4.5	COG0295	Cytidine deaminase
IKKOIBFM_00313	CDS	483			COG0783	putative protein
IKKOIBFM_00314	CDS	531	pepT_1	3.4.11.4	COG2195	Peptidase T
IKKOIBFM_00315	CDS	618	pepT_2	3.4.11.4	COG2195	Peptidase T
IKKOIBFM_00316	CDS	1146	potA	7.6.2.11	COG3842	Spermidine/putrescine import ATP-binding protein PotA
IKKOIBFM_00317	CDS	861	potB		COG1176	Spermidine/putrescine transport system permease protein PotB
IKKOIBFM_00318	CDS	771	ydcV			Inner membrane ABC transporter permease protein YdcV
IKKOIBFM_00319	CDS	1140	potD_1		COG0687	Spermidine/putrescine-binding periplasmic protein
IKKOIBFM_00320	CDS	1944	uup_2		COG0488	ABC transporter ATP-binding protein uup
IKKOIBFM_00321	CDS	1386	dgt		COG0232	Deoxyguanosinetriphosphate triphosphohydrolase-like protein
IKKOIBFM_00322	CDS	696	yohK		COG1346	Inner membrane protein YohK
IKKOIBFM_00323	CDS	423				hypothetical protein
IKKOIBFM_00324	CDS	483				hypothetical protein
IKKOIBFM_00325	CDS	1200	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
IKKOIBFM_00326	CDS	381	csdE		COG2166	Sulfur acceptor protein CsdE
IKKOIBFM_00327	CDS	798				hypothetical protein
IKKOIBFM_00328	CDS	840	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
IKKOIBFM_00329	CDS	1125	tyrA		COG0287	T-protein
IKKOIBFM_00330	CDS	921	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
IKKOIBFM_00331	CDS	387	rbfA		COG0858	Ribosome-binding factor A
